id,run_id,damage_source,total_damage,total_kills
a40daef2-94a2-40aa-aac7-ffb7f03c7216,81897b06-fd81-4935-9f3e-1c168deb59e9,death_arrows,4010.39488915,1108
a44dce32-5565-42b5-a8c5-14c370b52169,eca21d22-361e-4144-ac20-b2387c331e66,arrow,1770.64271239055,567
a470ea40-cd46-4d1c-bbec-ee2b5941b5f9,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,aura,7.17151999999998,1
a494f06c-22cf-4e64-a106-6827029a4226,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,burn,497.41066848,91
a50103b3-507b-42d0-9b53-281b6a86323d,91b87802-8707-470d-9d00-064479a4a5b8,aura,155.842,58
a5533924-1c47-46da-bfaa-9a16aad9c6e5,9587088e-2b70-400c-959b-ed89dcdcc02a,burn,63.1160479999999,11
a572e662-7403-497e-93d7-58c3db023ccc,9face13f-c901-4cc0-9f9a-dd9efc6d4887,aura,62.6534875000006,22
a704c1cc-4efd-4221-b145-9e9213d89fa6,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,burn,89.29741,12
a72357ce-56c0-4f59-bc03-9203085890f3,32f853da-62d8-4f61-8ed7-32f77c52f2c5,burn,168.9192,45
a903a462-7432-4b6c-b38e-79f5e18bc9de,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,burn,140.6,65
a9178f1c-fdec-4c03-a051-b5b7195c7b49,81b98eed-3c9b-4dac-a7cf-101b8d758192,aura,219.114,44
a9604a94-c821-4f92-bd3a-4a3d7a210a8e,4eefb700-f3e5-46fc-b13e-88efb939c15b,arrow,3415.56515083329,951
a9bd22ab-8c7a-4d95-bc64-4160851cb02a,15eff53c-31f4-4c88-af46-459ac4ed3c63,burn,160.7606,27
a9da7c52-acfe-4e33-81f1-2e63e53296ac,168647f2-0e56-4d4d-8b84-b57b16dc88ff,aura,361.540500000001,94
aa087f3e-f23d-418f-a297-9707ba12afab,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,arrow,1810.132496,649
aa09dd76-0cc4-43d9-8acf-b7f63b6ed3cb,caf16c51-3c9d-4af3-a29b-57ac07f87506,burn,1100.82598,263
aa1349c7-cfaf-4e5a-9b5e-f0925a8eebeb,caf16c51-3c9d-4af3-a29b-57ac07f87506,death_arrows,874.38256,256
aa2ab305-44e0-41e4-aa55-988fd9350572,b7927167-a7db-4e53-8ca9-c44109513a9c,arrow,2018.58545525,692
ab1b5810-e47e-4f67-ac8e-e92a9f628f80,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,aura,638.88098704375,167
ab1c7472-756e-40fa-a140-4905a327e0d4,b7927167-a7db-4e53-8ca9-c44109513a9c,aura,407.238237,153
ab394998-8b3a-4bbb-a3ee-c2af52d068a4,e509480d-9abc-448c-99a2-b370493a7de2,arrow,113.587,92
ab5049d2-9f09-454f-857f-6f32ba4db9d4,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,aura,608.86530016,171
abb30a19-e2d0-4893-b647-2fa8444da62b,46f498f8-bfa4-48ee-aa5f-6484e3e7f8f0,death_arrows,19.46701,13
ac3bda92-782b-4e60-8f6a-48ca2daf27a6,4eefb700-f3e5-46fc-b13e-88efb939c15b,burn,390.7267875,111
ac3c6f53-9e1c-41b7-bf8c-96fd5b72aa14,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,arrow,1501.81446010318,450
ad38d6d9-f21e-4665-a7e7-2482c8f0797d,342b9a7e-5e72-4d0d-b90e-57947496b99e,arrow,4983.711,1479
ae0c1b7a-67a8-4bb4-84ca-edeb51ff4e62,6683724d-4b30-470e-b677-f0abfa3ca6d2,aura,569.83088725,280
ae6ef876-49fc-4ef8-a110-491b48668c13,6683724d-4b30-470e-b677-f0abfa3ca6d2,burn,80.38360825,36
ae81b854-6ed5-4005-b5f7-8f763c9e076a,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,arrow,1220.1454576802,354
ae92ede5-1f15-4120-926a-81c2a5949109,0f33c073-f218-41b5-af78-ee891110b44a,arrow,6722.94941899993,1804
af3d50e8-ae21-4354-a859-5685888f0182,9face13f-c901-4cc0-9f9a-dd9efc6d4887,arrow,1719.65087499998,893
afd51492-16c3-48f8-beb4-f92e50e559ba,1a01298c-1951-4c77-a8ee-89a3dddad435,death_arrows,3910.40377333332,781
afd5461a-2a75-44a8-aa96-270f9ddb6fbc,f106d89b-85f7-40bb-9334-c29f021612d0,death_arrows,1149.45408,279
b026fd06-b11b-42f0-b9ac-1a0e4089495c,3f71376e-8540-44d6-8916-5cd239cd8db6,aura,6.0,0
b0521dd8-855d-4087-b2db-1e1bc86eae85,2042c711-f981-4d9e-bc9e-1e64f6f65312,death_arrows,269.623,69
b1292490-8ac1-442c-978f-748ea57cd2b4,858e8d70-6151-46c8-ae86-08a6672d77f6,arrow,2808.67548677775,766
b23edc14-037b-4ba8-b877-c6ec73e9387a,81897b06-fd81-4935-9f3e-1c168deb59e9,aura,692.385534462588,71
b358f019-c962-4171-af42-e05cd5e65a87,79e087ca-270b-4087-b0d4-9d9464369fbd,arrow,1783.55192005555,469
b4d17e4a-41e7-460f-8ca3-b42f2076ee0b,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,death_arrows,1149.308019344,348
b5cb83c7-868d-4740-9aa8-7c7caee67cf8,70148665-4c49-4e80-9e8d-bfddc9aaebd0,aura,564.1601415625,122
b5cc8aca-d1b6-4069-92b6-0b0bd97e145a,fa29c145-da90-4e54-ab17-34b98261236e,death_arrows,474.460537749999,118
b633b5dd-5535-4ca2-9532-b86c5f88ae29,f71018c8-d3bc-48d5-a035-7382d9ac5e63,arrow,4688.6291430873,1180
b77c6a1a-2e9a-41b1-b08d-713d411650ca,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,arrow,1585.43759694444,470
b8ced592-0426-4fbf-b94a-d2fbab501b55,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,aura,138.038,7
b9b3a692-5b02-484d-86d7-faf6c96341a2,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,aura,554.3006056,167
b9ba1ec1-0085-49f4-8e72-0de5fdc391d6,f71018c8-d3bc-48d5-a035-7382d9ac5e63,aura,109.222,15
ba335dcf-fd5b-43ec-8d0e-b4da8865da85,2042c711-f981-4d9e-bc9e-1e64f6f65312,aura,54.405,12
ba5f8b68-b851-420b-8a0a-1153685ba539,4c3ee856-dc8a-44b9-af4c-599ed8f7cff0,burn,496.67287575,217
bad76b53-078e-4063-a421-294c2f259645,65b2d718-b1e1-4b2e-90c8-b45bf09c8a0c,arrow,3183.63169999999,919
bb2f00ac-6da5-4ff5-8f71-2f2f402f89d7,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,death_arrows,1736.85648150664,451
bc155e80-cfc7-4b28-9131-d4a637bf2019,23ab4078-96b4-4d96-83ad-65a4abe8e1b9,arrow,1531.22694884999,487
bc3b8096-acaf-4b2e-a801-9a5629396a39,1a01298c-1951-4c77-a8ee-89a3dddad435,arrow,1422.7592,439
bcdd7b21-7f13-4232-8a1f-3176ed820b4f,40670b81-b267-43df-9a3a-56f504bf6354,arrow,918.502229050001,249
bd86fac4-43ae-4b91-b955-60ada97bd8ec,dd46af74-5e44-481c-961c-44a1df094eb7,arrow,4621.4225879444,1269
be9c30b4-ceef-43bb-a55b-0aaf469e0e74,c404059c-5b59-4023-bfac-f91f73293f12,burn,51.00761806249,8
bfe3681e-7a76-4116-8fa8-a83850ffa215,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,arrow,5550.03512914642,1575
c0621f6a-38ad-4855-8523-5bb5dd71b40f,069f9480-fe0a-4e8a-9034-1b95e11a0f92,arrow,5.0,5
c0ee1f66-021e-4b7f-8285-6c394d38f9a8,989215b9-2bdf-4c15-a089-a53d4e201445,death_arrows,3.0,2
c1cdbcc0-9e37-4069-a513-b5adef9b439b,3f71376e-8540-44d6-8916-5cd239cd8db6,arrow,2714.12831818331,742
c36ccdb7-34e2-4cc9-b92a-672a81bf4cca,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,arrow,1258.57866466667,350
c3b4af01-e8bd-46f1-9cf8-fc2ee7e9aa8b,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,death_arrows,457.640500000001,141
c5ccef43-8ffa-4df0-880f-43e7ee111847,36f78638-69ff-473d-91cc-cd779e015bf1,arrow,1515.08372666667,424
c659df72-e420-4ce6-99c7-ba6932248058,a6d1ed5d-2cb9-4cee-ab6d-4425ab35a53d,death_arrows,935.168742321512,302
c6d4f4cd-2fcc-42a8-9a43-c748388110b8,15eff53c-31f4-4c88-af46-459ac4ed3c63,death_arrows,472.280899999999,166
c6f869dd-0758-4a39-88b5-77503ac27483,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,death_arrows,1765.28052800001,503
c7762dc3-aada-41d7-9819-0af9f66d5b9f,fd75850e-6df8-4c86-8241-884da7ee6142,burn,1134.80182,252
c7fea8bc-dab5-41ba-b23a-60ceee024cb5,eca21d22-361e-4144-ac20-b2387c331e66,death_arrows,923.969727999999,270
c81572e9-1872-4d74-832b-ff83b5a20fc3,81b98eed-3c9b-4dac-a7cf-101b8d758192,arrow,383.916,300
c88d85ea-7548-4816-a22f-bcfff073fd68,989215b9-2bdf-4c15-a089-a53d4e201445,arrow,197.0,151
c90e0413-9453-41d6-80ba-aa895fa5abd7,613255d8-47d3-42be-8925-4e006c72eb2f,arrow,1999.48825849999,522
c9b116ad-fde2-47c1-80e0-134a2d0cd8e4,cf52f8cf-aaac-444a-9853-d4fbc5494dd9,arrow,37.0,30
ca5cdd2e-5674-4d54-8418-d5c5d3919cfe,6f93e1ac-02d4-4851-9145-f230dc3f0436,aura,641.3978,213
ca748a4c-aa38-44e0-97df-32f9019be28e,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,aura,71.09475,26
cb86e495-82e7-487e-9beb-483ba3fae189,50d353db-3226-48d3-89fd-00a80fcf618d,arrow,2942.58393526983,734
cc09c8fe-7f18-46b4-b368-027e0c8b2da2,eb6ae233-5b63-4bfa-b563-5d9dab5e9da8,death_arrows,1201.4439,341
cc4fd4e5-14bc-40af-b67c-973d02dcf50a,0c266f69-0927-4d71-b084-d2a9b2ea6880,burn,25.5878883125,17
cccd434f-dd2e-481d-a11c-a2f2104ff233,f5a67edd-38e5-474f-b534-8a441e3b4aa9,arrow,4779.53631147546,1642
cd867004-21d9-465a-8645-4c20e8da84a2,0973cd03-3e0c-44b3-8c9b-d623f490bb68,aura,231.775,47
cdad9a54-5e66-4d2d-a0c3-ea908ae1e3a8,89ad5a3a-b615-4b5c-935b-4558b5a3b498,burn,24.496,1
ced7c491-f941-4e4d-abe1-6869eafdee15,4c3ee856-dc8a-44b9-af4c-599ed8f7cff0,death_arrows,2435.24357534992,730
cf2bdce7-ba4c-406a-8a8e-9cf66247d163,525e6543-d63d-4785-b687-fc62572801c7,aura,6.69999999999999,0
cfbdb247-c9b0-49e8-b83a-ef4f80cf017a,a6d1ed5d-2cb9-4cee-ab6d-4425ab35a53d,aura,31.502169816,2
cfe54c9d-4c4f-454b-b2e7-fd415cc4ea4c,1032cea7-f187-49e0-9ef5-dab0008fd52b,burn,598.205760000001,144
d00958a1-0ce9-4ad4-85e1-4f77a0a51cb9,689bcacd-5e06-4be3-be11-3e60dc829331,death_arrows,2791.22103395937,735
d26cac94-d700-4070-94f6-50d30a4e05f9,32f853da-62d8-4f61-8ed7-32f77c52f2c5,aura,18.3,0
d33a4281-0aa8-4a1a-a176-82e98088af0a,3e3efb61-24e5-429d-852c-19f4e9fc411c,death_arrows,3674.5806638,918
d3782285-abec-4083-a78b-639ed6c180f5,5301e41a-4687-4d81-abd5-9103dd9d50e5,arrow,1392.15564966666,356
d43672e5-48ad-4a74-b7d9-e94c4ff55494,dc71cb76-5231-40eb-9cb1-dd33e312d796,burn,1045.37693071,368
d4688c8b-cb8a-422e-895d-b9dde49e0874,288dd9db-2943-40d4-bfae-52d4a488fa95,aura,42.78896,2
d5adac25-59fd-4baa-8991-3e2f72725fa0,6d229162-2e07-41e4-bc92-6ad11ae33970,aura,204.881859999999,47
d61bbcdd-6c05-4c3d-b653-3a297f1ccb19,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,death_arrows,3087.40491040001,769
d6b0d5b2-c3df-4342-a63e-1c5802d82564,c7d829b3-6e9d-42f4-919a-afa4d26ee4ae,arrow,48.75,44
d73c9a79-7f04-49e7-991c-c41a70d99f7d,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,death_arrows,52.002,5
d75d7b18-287f-48f7-b0b8-46c3fb260653,1affc0f0-1216-456a-82d6-b2828eb85a72,arrow,38.0,38
d7a89e08-1a75-445a-a53a-2b5c8270a151,b1420e15-afa5-4ddf-add1-b8a2145496f0,burn,43.38675,12
d8b09de1-de72-4e35-b756-55ab14a09bfa,06fe9657-81a8-498e-98e3-7a0a247229de,aura,276.7726175,145
d8e2a5a9-6b1f-4f70-9818-917b767ba4c3,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,death_arrows,966.400830299982,188
d8ecca9a-63fa-43aa-9e9f-ebe1cb12ac5e,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,death_arrows,669.613172,147
daa9195d-d580-442a-b407-bd77b08a9c10,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,aura,1212.37849999996,317
dac8fa5e-b9cd-49c9-9493-8435526b865e,4eefb700-f3e5-46fc-b13e-88efb939c15b,aura,724.174715,210
dacba57e-9519-4b72-a969-44eecd08d644,1032cea7-f187-49e0-9ef5-dab0008fd52b,death_arrows,875.333980000001,246
dbe5c29c-af13-4b7f-b257-d21f96a02d55,e7a3224f-83fb-4c12-8455-7055cd163174,aura,2509.39527659991,720
dbf831c6-692e-4ddb-8211-01ff92f59b94,525e6543-d63d-4785-b687-fc62572801c7,arrow,40.67,34
dca01f24-5fbb-4062-99dc-9a0ceb772bda,2e50ed36-00fb-4893-87be-ca4faa89845a,aura,60.9000000000002,2
dce4ff80-2d1d-453f-8012-2832e8789ef1,9cd9cb7a-588c-4e2b-be05-e8bb79f9757f,death_arrows,1094.25675949471,223
dd61c411-2c79-4604-a102-28b86df13eb3,6d229162-2e07-41e4-bc92-6ad11ae33970,burn,106.69754125,24
dd6b2ba5-c5f3-4aff-8420-56b2319c9ff1,a237dbf8-beeb-4a59-ab92-d49219739e0e,death_arrows,526.222737500001,163
ddd911a9-c2e4-4f4b-84d1-6476c467bb8f,fd1e77bb-7d0a-4c7f-8dbc-66e1a1900f98,death_arrows,275.030584,80
de567d04-39fc-4690-b6fb-bb5713f681c1,1004050c-e64e-441a-b2d5-113a08160a55,death_arrows,149.65,38
ded41fbe-cdeb-45fc-bf8c-a585a4bd2fd5,89ad5a3a-b615-4b5c-935b-4558b5a3b498,aura,28.75,2
df60f3de-d24c-4e56-a8af-ee0650803a03,5ad6173a-e8c5-467c-84e4-239f7bafba3f,death_arrows,1082.11813012248,308
df736972-613a-4afe-8572-dc34bb8dd595,0f33c073-f218-41b5-af78-ee891110b44a,aura,311.742497,82
dfd5e8cc-8d1e-48b8-9386-66a0e08ad983,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,burn,42.94225,15
dfe1839c-dc8b-427a-a7fe-f012d7941f1c,23740e2a-e875-442f-a84f-aba564335f30,arrow,3991.30422183658,1024
dfe1b542-0ab4-4f98-ab0f-4b7f21cbfd71,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,burn,628.927604999999,200
e07e0779-816b-4a54-a5cb-161c97b13b24,0af94b2a-fe69-479c-b598-81d3a6b77610,burn,180.048605,80
e0d56478-2fdf-4421-a7ae-ddd651db015a,996ab3fb-c28a-4951-a2af-8850a2aaf382,arrow,288.75,206
e115d26b-a049-4aa0-b210-187ca28a6b39,0c5e03c1-121d-4c92-affb-7ee2298844f7,burn,42.2070784,8
e136ad3b-41ce-480a-8507-ff0969495788,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,death_arrows,411.1617575,221
e13b8e61-a833-4abf-83cc-c85fbe19b6ac,38d8b32c-4188-4206-833f-551f5c7cbd9b,death_arrows,1016.07160426452,260
e1e4eb88-76f0-421d-8651-91887585c0b0,2c88a764-84ed-44a1-b1c1-f2448c972218,burn,245.5179671,145
e2877b0c-f122-444d-815a-fd76b5139a08,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,death_arrows,17.136,3
e378360f-1bda-4051-8bcc-0a0cd7c67189,bb33ae0e-0e76-43dc-8d46-8bc833341d89,arrow,1497.3539,767
e49f7825-3b1a-4cdc-9f19-fa8320ae8dc4,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,death_arrows,278.996578,147
e4b4a32f-1e67-4bb3-b659-da4e15b85ed6,79e087ca-270b-4087-b0d4-9d9464369fbd,death_arrows,256.8915,59
e63e897b-0be4-49d9-83e4-9d21fe46eb7b,9face13f-c901-4cc0-9f9a-dd9efc6d4887,death_arrows,90.8005125,64
e7086538-f661-4704-9eb7-b3a44c2db365,1032cea7-f187-49e0-9ef5-dab0008fd52b,aura,265.944499999998,45
e71cd9eb-5c35-4ce0-ac0e-d115c8ce0e6d,cebb591f-f29d-4a40-a655-6e05d5f87ad2,burn,1879.33093541,318
e83c8620-e628-48d3-9457-5a5091eddc14,866ae6ff-f11a-48a5-80c4-82cc30f73382,aura,1217.1338,322
e850b812-9bef-4f00-8e87-0494bf9abcb8,202b46e4-ad32-49b1-a99e-7a43a68118f3,death_arrows,645.12032,148
e8bbddaf-9d6f-4716-853e-aea5774a96bf,e5f697dc-6c6a-44a9-b2d4-33a751744ed0,arrow,3647.60236972222,1162
e93651ad-04dd-44fa-97b5-191ea98e7983,689bcacd-5e06-4be3-be11-3e60dc829331,arrow,2676.6425037375,862
eb283b5e-f755-4315-8c60-bd061f1239b9,6d229162-2e07-41e4-bc92-6ad11ae33970,arrow,1783.89020688097,552
ec921ac1-922e-4c15-9c71-b922ccff9964,7a2a5f50-6269-4136-867f-01efe12eb3b1,death_arrows,398.228112,63
ed9bb874-093a-4d90-885e-dc56154ee5f7,858e8d70-6151-46c8-ae86-08a6672d77f6,aura,636.747100000018,151
eea1c6c9-9da1-46d4-8aca-c317962048eb,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,burn,114.46,55
eebd141a-d94a-4c93-bec2-5c10682bc47f,7c364856-4292-498d-ab1a-e6d80a700e44,arrow,4066.27204642254,1310
eed445ea-385c-40c3-b5f8-f4275750b4c4,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,aura,175.0,55
eeecdf83-b123-45b4-9f64-4aede4cea99e,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,aura,112.854328,27
f02a10ca-4ee8-4fa6-9899-2200bb3e0e74,7a2a5f50-6269-4136-867f-01efe12eb3b1,arrow,1677.65967498676,572
f04cd0c1-d56e-4909-8051-49e61c1f1483,7031b138-ad7f-4da4-a7d4-d8b5e3ecd4df,burn,7.774276,2
f04ed0f4-58de-410d-9d0b-364fcb33a8e2,a237dbf8-beeb-4a59-ab92-d49219739e0e,arrow,2462.57672500001,790
f0675990-4ff7-492c-99b6-0eaba1f92e46,afaa0155-d8f3-4a19-a679-8ef47249787c,death_arrows,348.3,101
f0acd294-961d-4038-8907-75d3d169f905,6683724d-4b30-470e-b677-f0abfa3ca6d2,death_arrows,596.8877955,184
f0b23db1-4a1f-4f4b-9215-fd6d2af6fed1,c2df6f2d-07f9-4a83-8136-fc23784b3bfd,death_arrows,997.747750000001,232
f161d55e-c957-416f-85a0-aed8dad69f8e,1affc0f0-1216-456a-82d6-b2828eb85a72,aura,0.75,0
f1bc3e1e-da76-493e-af09-2ee814d885d5,0af94b2a-fe69-479c-b598-81d3a6b77610,death_arrows,617.93622,175
f1caee96-75c2-4184-a089-e514efd01205,3b58d74b-cc08-487e-9868-de651ad91a67,arrow,1605.93703085877,448
f2171f43-d87f-4232-9a59-ed5c19f6c036,47544f88-440c-4c4f-9eff-85ec5f081088,aura,16.3532239999999,3
f28a650a-a859-4a5f-8d9e-0d84f051eb22,4548f910-9a55-4100-961c-f382f4bb860c,arrow,4026.41722683331,1139
f2cfe028-b216-45fe-9445-a0600e04b6fc,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,aura,619.800000000003,141
f2e5ffa5-1c84-4043-8cb6-fc8b69561d6e,168647f2-0e56-4d4d-8b84-b57b16dc88ff,arrow,3745.99184120195,924
f3f7be73-9c69-425a-adb9-efc90eec53d1,858e8d70-6151-46c8-ae86-08a6672d77f6,death_arrows,1048.11673999999,288
f49cba61-de5b-4727-bf06-4ee9c07e4ed9,bd702323-3ac9-41e4-a523-36ce1e6ee464,aura,90.952,15
f4aaec24-b09c-474b-ae50-74cd4393d529,858e8d70-6151-46c8-ae86-08a6672d77f6,burn,1255.0971,302
f532a1db-7741-4c4e-8533-9d0bb1a939ee,65b2d718-b1e1-4b2e-90c8-b45bf09c8a0c,death_arrows,417.614093749999,108
f62e2e3d-1ba0-40cc-ba7d-25536b8446bf,eec8103b-bda3-4b52-8ef4-9a1612e30394,arrow,1984.62266666666,574
f644efa5-fea9-439b-94cc-2a962b0b0ff9,613255d8-47d3-42be-8925-4e006c72eb2f,burn,557.505871999999,171
f7b0c0b7-2661-47ac-b7b0-b86e2c23fe9b,288dd9db-2943-40d4-bfae-52d4a488fa95,burn,7.4584,1
f82ed5a3-66f6-469b-97c1-92b0965a5195,eec8103b-bda3-4b52-8ef4-9a1612e30394,burn,23.536,11
f83eefaa-df77-446d-a22a-0bcff93cc4bd,f09784ea-cb6a-4d4f-8b68-c36060821e1a,burn,117.8520816,23
f8704738-b758-4665-9b15-b635b7d9d9e5,af37841a-5da4-4b27-b085-5b56eaba9bf3,death_arrows,2770.18577617503,715
f8a2f70e-0108-4f05-b1b1-362a8a6e6535,34d0417c-4143-4fc0-a37a-6017fdc07b44,arrow,158.31,126
f8fa3b78-bb8a-4e5c-b68d-2da195a45565,67c16107-bd12-4c96-ac7e-51da750aa2c3,arrow,5176.80696210099,1360
f924ab60-27cc-4cb6-abb1-edcec7df545c,2104ffd8-6435-4041-9c45-5c1f205b0976,death_arrows,310.810844,98
f9996655-1514-41da-af2f-10a9f444ad26,1032cea7-f187-49e0-9ef5-dab0008fd52b,arrow,4453.69470000001,1419
f9f64337-44bd-4ddc-a271-794a9ee471b1,caf16c51-3c9d-4af3-a29b-57ac07f87506,arrow,2311.37339333332,695
fa418338-15a7-4331-9aa1-db7ba32d7d27,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,death_arrows,1374.55869055,327
fa6e7005-0967-42a7-829c-1c34c656e19a,996ab3fb-c28a-4951-a2af-8850a2aaf382,aura,5.4,0
fb65df1a-7ee7-465e-bcf4-e8155c90b688,e8892054-5eeb-4a73-888c-042ff814e38b,death_arrows,606.0395,186
fbdc94ff-aa7c-4c82-8469-ffa390acf827,7546a5ef-7cb3-4608-8e5e-89703199492a,burn,693.948368,208
fc9498ad-ef38-4597-8795-b87364741c85,12a9ff81-ed85-4e81-b71e-625079debd23,death_arrows,2048.20280000004,619
fd323b42-5af0-4861-a1b7-2d2dbb302d75,06c446fe-5a73-4930-97bd-9c7179f97dad,death_arrows,253.86925,47
fdfb84e4-24f3-4941-8192-f346818f0b5a,79e087ca-270b-4087-b0d4-9d9464369fbd,burn,268.017,156
fe4ee228-6897-4eac-85bf-cc9ff5a572d3,3e3efb61-24e5-429d-852c-19f4e9fc411c,arrow,2091.59741127208,646
fe8de2ed-f7fc-4f08-a015-f5e6d1db25ec,06fe9657-81a8-498e-98e3-7a0a247229de,death_arrows,101.8040325,58
fea24c55-72e9-4633-8567-581f3caeb89c,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,arrow,1092.82804528255,335